y_layer,x_coord,abs_uy_error
-0.20000000298023224,-0.6499999761581421,0.16084259748458862
-0.20000000298023224,-0.6337500214576721,0.1584576964378357
-0.20000000298023224,-0.6175000071525574,0.15598466992378235
-0.20000000298023224,-0.6012499928474426,0.15339447557926178
-0.20000000298023224,-0.5849999785423279,0.1507115513086319
-0.20000000298023224,-0.5687500238418579,0.1479317545890808
-0.20000000298023224,-0.5525000095367432,0.14504238963127136
-0.20000000298023224,-0.5362499952316284,0.1420549899339676
-0.20000000298023224,-0.5199999809265137,0.13896705210208893
-0.20000000298023224,-0.5037500262260437,0.13577958941459656
-0.20000000298023224,-0.48750001192092896,0.13248611986637115
-0.20000000298023224,-0.4712499976158142,0.12909847497940063
-0.20000000298023224,-0.45500001311302185,0.12560248374938965
-0.20000000298023224,-0.4387499988079071,0.12200648337602615
-0.20000000298023224,-0.42250001430511475,0.11830037832260132
-0.20000000298023224,-0.40625,0.11450029164552689
-0.20000000298023224,-0.38999998569488525,0.11060325801372528
-0.20000000298023224,-0.3737500011920929,0.10659557580947876
-0.20000000298023224,-0.35749998688697815,0.10248558968305588
-0.20000000298023224,-0.3412500023841858,0.09827601909637451
-0.20000000298023224,-0.32499998807907104,0.09396066516637802
-0.20000000298023224,-0.3087500035762787,0.08955177664756775
-0.20000000298023224,-0.29249998927116394,0.08503533899784088
-0.20000000298023224,-0.2762500047683716,0.08041013777256012
-0.20000000298023224,-0.25999999046325684,0.07569689303636551
-0.20000000298023224,-0.24375000596046448,0.07087305188179016
-0.20000000298023224,-0.22750000655651093,0.06594108790159225
-0.20000000298023224,-0.21125000715255737,0.06091243028640747
-0.20000000298023224,-0.19499999284744263,0.055774521082639694
-0.20000000298023224,-0.17874999344348907,0.0505436472594738
-0.20000000298023224,-0.16249999403953552,0.04520555958151817
-0.20000000298023224,-0.14624999463558197,0.03977125510573387
-0.20000000298023224,-0.12999999523162842,0.03422395512461662
-0.20000000298023224,-0.11375000327825546,0.028590219095349312
-0.20000000298023224,-0.09749999642372131,0.022844240069389343
-0.20000000298023224,-0.08124999701976776,0.016995739191770554
-0.20000000298023224,-0.06499999761581421,0.011046056635677814
-0.20000000298023224,-0.04874999821186066,0.004993210546672344
-0.20000000298023224,-0.032499998807907104,0.001151897246018052
-0.20000000298023224,-0.016249999403953552,0.007399844937026501
-0.20000000298023224,0.0,0.013758648186922073
-0.20000000298023224,0.016249999403953552,0.020220667123794556
-0.20000000298023224,0.032499998807907104,0.026770083233714104
-0.20000000298023224,0.04874999821186066,0.03343372046947479
-0.20000000298023224,0.06499999761581421,0.040183961391448975
-0.20000000298023224,0.08124999701976776,0.04703682288527489
-0.20000000298023224,0.09749999642372131,0.05399744212627411
-0.20000000298023224,0.11375000327825546,0.06104845553636551
-0.20000000298023224,0.12999999523162842,0.0682099461555481
-0.20000000298023224,0.14624999463558197,0.07546471804380417
