t_requested,t_used,rel_l2_slice,mae_slice,max_abs_slice
0.0,0.0,4.00003732e-04,1.52245237e-04,1.00499392e-03
0.5,0.5128205418586731,3.74055821e-03,1.72246806e-03,5.35497069e-03
1.0,1.0256409645080566,5.29849826e-03,2.62387679e-03,5.53861260e-03
1.5,1.4871795177459717,5.86767095e-03,2.81672087e-03,6.82502985e-03
2.0,2.0,7.94491158e-03,3.54173523e-03,1.18966103e-02
